"source","target","weight","type"
"1111","1111",8.52173913043478,"undirected"
"1111","1112",5.47826086956522,"undirected"
"1111","1115",6.69565217391304,"undirected"
"1112","1049",5.47826086956522,"undirected"
"1112","1052",6.69565217391304,"undirected"
"1112","1056",9.7391304347826,"undirected"
"1112","1111",5.47826086956522,"undirected"
"1112","1112",10.3478260869565,"undirected"
"1112","921",6.69565217391304,"undirected"
"1115","1052",5.47826086956522,"undirected"
"1115","1056",5.47826086956522,"undirected"
"1115","1111",6.69565217391304,"undirected"
"1115","1115",6.69565217391304,"undirected"
"112","112",12.2173913043478,"undirected"
"1120","1120",5.21739130434783,"undirected"
"1121","1052",5.73913043478261,"undirected"
"1121","1121",7.30434782608696,"undirected"
"1121","921",5.73913043478261,"undirected"
"1129","1129",6.26086956521739,"undirected"
"115","1",32.9565217391304,"undirected"
"115","115",60.8260869565217,"undirected"
"115","128",27.5652173913043,"undirected"
"115","188",9.34782608695652,"undirected"
"115","194",10.0434782608696,"undirected"
"115","2",16.8260869565217,"undirected"
"115","226",6.8695652173913,"undirected"
"115","5",8.34782608695652,"undirected"
"115","8",11.9130434782609,"undirected"
"117","117",8.34782608695652,"undirected"
"117","2",5.56521739130435,"undirected"
"117","5",5.56521739130435,"undirected"
"122","1",18.3913043478261,"undirected"
"122","122",91.3478260869565,"undirected"
"122","128",33.5217391304348,"undirected"
"122","15",10.1739130434783,"undirected"
"122","2",7.8695652173913,"undirected"
"122","207",6.95652173913043,"undirected"
"122","464",8.47826086956522,"undirected"
"122","465",11.8695652173913,"undirected"
"122","58",10.1739130434783,"undirected"
"122","8",19.9130434782609,"undirected"
"122","85",6.78260869565217,"undirected"
"123","123",14.1304347826087,"undirected"
"123","128",6.34782608695652,"undirected"
"125","125",12.5652173913043,"undirected"
"128","1",212,"undirected"
"128","115",27.5652173913043,"undirected"
"128","122",33.5217391304348,"undirected"
"128","123",6.34782608695652,"undirected"
"128","128",1410.4347826087,"undirected"
"128","135",12.5217391304348,"undirected"
"128","147",8.04347826086956,"undirected"
"128","148",17,"undirected"
"128","15",87.0869565217391,"undirected"
"128","174",17.9130434782609,"undirected"
"128","188",19.9565217391304,"undirected"
"128","190",8.56521739130435,"undirected"
"128","194",18.3478260869565,"undirected"
"128","197",256.478260869565,"undirected"
"128","199",5.8695652173913,"undirected"
"128","2",54.2173913043478,"undirected"
"128","200",16.4347826086956,"undirected"
"128","201",16.4347826086956,"undirected"
"128","207",6.95652173913043,"undirected"
"128","214",11.7391304347826,"undirected"
"128","218",17.8260869565217,"undirected"
"128","220",7.1304347826087,"undirected"
"128","226",11.6086956521739,"undirected"
"128","232",9.39130434782609,"undirected"
"128","24",7.1304347826087,"undirected"
"128","244",9.60869565217391,"undirected"
"128","257",7.08695652173913,"undirected"
"128","258",12.2173913043478,"undirected"
"128","259",26.0869565217391,"undirected"
"128","26",11.1739130434783,"undirected"
"128","261",9.26086956521739,"undirected"
"128","262",29.3478260869565,"undirected"
"128","263",7.65217391304348,"undirected"
"128","264",9.34782608695652,"undirected"
"128","268",7.82608695652174,"undirected"
"128","270",6.26086956521739,"undirected"
"128","276",5.21739130434782,"undirected"
"128","28",72.695652173913,"undirected"
"128","280",233.913043478261,"undirected"
"128","281",9.52173913043478,"undirected"
"128","283",11.1304347826087,"undirected"
"128","289",5.82608695652174,"undirected"
"128","291",6,"undirected"
"128","299",6.26086956521739,"undirected"
"128","3",16.9565217391304,"undirected"
"128","301",12.5217391304348,"undirected"
"128","302",9.39130434782609,"undirected"
"128","303",9.39130434782609,"undirected"
"128","309",26.3913043478261,"undirected"
"128","312",6.30434782608696,"undirected"
"128","334",6.78260869565217,"undirected"
